Wavelength (nm),BLANK1,ELAFISH927,ELAFISH1013,ELAFISH1012,ELAFISH108,ELAFISH118,ELAFISH112,ELAFISH117,ELAFISH906,ELAFISH916,ELACTL3L224,ELACTL4L224,ELAFISH911,ELAFISH926,ELAFISH929,ELAFISH921,ELAFISH928,ELAFISH901,ELAFISH907,ELAFISH908,ELAFISH912,ELAFISH914,ELAFISH919,ELAFISH939,ELAFISH113,ELAFISH115,ELAFISH120,ELAFISH122,ELAFISH1001,ELAFISH1002,ELAFISH1005,ELAFISH1007,ELAFISH1008,BLANK2,ELAFISH109,ELAFISH930,ELAFISH903,ELAFISH1010,ELAFISH105,ELAFISH913,ELAFISH909,ELACTL2L222224,ELAFISH948,ELAFISH944,ELACTL1L239,ELACTL2L239,BLANK3,ELAFISH905,ELAFISH923,ELAFISH110,ELAFISH104,ELAFISH937,ELAFISH121,ELAPREFILTER1,ELAFISH915,BLANK4,ELAFISH946,ELAFISH1004,ELAFISH949,ELAFISH1015,ELAFISH932,ELAFISH922,ELAFISH1011,ELAFISH947,BLANK5,ELAFISH931,ELAFISH1009,ELAFISH902,ELAFISH1006,ELAFISH116,ELAFISH933,ELACTL1L222224,ELAFISH941,ELAFISH920,ELAFISH945,ELAFISH938,ELAFISH935,ELAFISH1003,ELAFISH934,ELAFISH943,ELAFISH1014,ELAFISH936,ELAFISH111,ELAFISH904,ELAFISH918,ELAFISH114,ELAFISH119,ELAFISH917,ELAFISH910,ELAFISH940,ELAFISH942
780.0275269,0.000258497,0.000663991,0.000387608,0.000329809,-0.000423857,0.000322089,0.007130313,9.20E-05,6.16E-05,0.001039659,-0.000123251,-0.000376116,0.000501908,0.000688076,0.000507739,-0.000576305,-0.000153632,-0.000249366,0.00055789,0.000554184,-0.000865695,-0.000525995,-0.00019229,0.000145141,-0.000410202,4.50E-05,0.000208665,-0.000258576,-9.29E-05,0.000425023,0.00048794,-8.27E-05,0.000602137,-0.004032479,-0.00375443,-0.003681335,-0.002268046,-0.002645548,-0.002032669,-0.002689131,-0.003680514,-0.003570438,-0.002620951,-0.003670504,-0.003278066,-0.002450532,0.00064268,0.0005793,0.000660283,0.000317348,0.000903427,0.001128929,0.000816071,-0.000164655,0.00037981,-1.37E-05,0.004676878,0.000338436,0.000299474,-0.00061353,-0.000342647,0.002356257,0.00207838,0.000507532,-0.001222993,0.000771932,-0.000515653,-0.000391116,0.000805438,-0.00011321,0.000593971,-0.000608463,0.00050805,0.000101381,0.000536689,0.00024596,-0.000676184,0.001295322,-0.000446459,0.00660174,0.000481383,0.000283673,-0.000337681,0.00077437,0.003852117,0.001021055,0.001424717,0.000266267,-0.000160722,-0.000431357,0.001132148
779.0478516,0.000171036,0.000428883,-4.81E-06,-2.85E-05,-0.000134897,9.19E-05,0.00704472,3.49E-05,0.000122069,0.000788166,-6.70E-05,-0.00059378,7.37E-05,0.000219335,0.000239278,-0.000163879,-0.000288067,-0.000340629,0.000288724,0.000497477,-0.000496623,-0.000501329,-0.000185459,-1.04E-05,-0.000395409,-6.96E-05,0.000255466,-0.000515653,5.33E-05,0.000466198,0.00017114,0.000114172,0.000753028,-0.004215558,-0.003740469,-0.003988467,-0.002563517,-0.003104153,-0.0018664,-0.002439103,-0.003668142,-0.003875954,-0.002465718,-0.003503321,-0.003330679,-0.001909442,0.000368151,0.000674361,0.000264428,2.33E-07,0.000144778,0.000603018,0.000439222,-0.000186805,0.000286186,-0.000303329,0.005077668,-0.000118645,0.000320535,-0.000533338,-0.00076126,0.001953497,0.001895879,0.00021211,-0.000857893,0.000962367,-0.000466267,2.60E-05,0.000678535,0.000333954,0.000969138,-0.000212006,0.000576863,0.000207085,0.000844833,0.000419892,-0.00034932,0.001601096,0.000113577,0.00709942,0.001112865,0.000254663,4.49E-05,0.001013504,0.003984026,0.00097661,0.001767799,0.000575386,-3.17E-05,0.000224722,0.00186897
778.0678711,1.60E-05,0.000474646,-9.73E-05,-0.000152028,-0.000244864,0.000308878,0.006741138,-0.00027446,0.000160704,0.000296133,-0.000492434,-0.000642894,-0.000344613,0.000105912,0.000177277,-0.000462595,-0.000623197,-0.000390547,0.000504267,0.000193489,-0.000781002,-0.000837432,-0.00041253,-3.02E-05,-0.000386461,7.99E-05,-0.0002608,-0.000984104,-0.000175782,0.00041813,-0.000155236,-4.52E-05,-0.000196896,-0.004248011,-0.00437893,-0.00381417,-0.002479463,-0.003848912,-0.002745364,-0.003034393,-0.003857071,-0.003896119,-0.003248623,-0.00442444,-0.004216532,-0.002538092,0.000455858,0.00069391,-0.000209677,-0.000398823,0.000459201,0.000460937,5.63E-05,-0.000121543,7.69E-05,0.000249069,0.00508364,0.000208199,0.00031626,-0.000560277,-0.000231359,0.002161906,0.002236472,0.000568491,-0.001401326,0.000645428,-0.000813765,-0.000838258,0.000548767,0.000370768,0.000769884,-0.000911523,0.000819805,7.67E-05,0.00039121,0.000301521,-0.000584733,0.001221774,-0.000341095,0.006966404,0.000970306,-0.000353872,-0.000476558,0.000617405,0.003684768,0.000846649,0.001301346,0.000454537,-0.000588714,-0.000355528,0.000845923
776.9473877,-0.000141366,-0.000118956,-0.000237413,-8.27E-05,-0.000498278,-0.000372133,0.006543686,-0.00056736,-0.000436218,0.000371001,-0.000568136,-0.001076453,-0.000373064,-5.01E-05,-3.73E-06,-0.000591919,-0.000644393,-0.000328007,0.000752043,0.000270075,-0.000939472,-0.001033742,-0.000842392,-0.000478782,-0.000756764,-0.000421685,-0.000104411,-0.000734075,-0.000391013,0.000383618,-0.000128427,-0.000315125,-0.000116834,-0.003687804,-0.003407788,-0.003630665,-0.002331698,-0.002764193,-0.002062503,-0.002070799,-0.00325777,-0.003528228,-0.00208198,-0.003144451,-0.003353798,-0.001916504,0.000773877,0.000873234,0.00067742,0.000146721,0.000944466,0.000878189,0.000541976,0.000462155,0.00086592,0.000158296,0.005046922,9.43E-05,0.000373669,-0.000584009,-9.49E-05,0.002383534,0.002626395,0.000564707,-0.000807357,0.001007511,-0.000844356,-0.000458147,0.000794468,0.000215321,0.000884544,-0.000313469,0.000846312,0.000251685,0.000167799,0.000157752,-0.000331369,0.001442143,-0.000566016,0.006667424,0.000816097,-0.000185459,-0.000298777,0.000739441,0.003794638,0.000556827,0.001331335,0.000361311,-0.000115643,-7.36E-05,0.001041138
775.9665527,-0.000149388,0.000394086,-9.42E-06,-8.59E-05,-0.00032899,0.000496544,0.006962327,-9.41E-05,-0.000172936,0.000845326,-0.000347561,-0.000610841,-1.45E-05,0.000257435,0.000183674,-0.000527908,-0.000207452,-0.000416978,0.001061119,0.000317711,-0.000602518,-0.000551435,-0.000484987,3.02E-05,-0.000710041,-0.000143385,-3.30E-05,-0.000379116,-0.000222355,0.000408854,0.000177692,-1.59E-05,0.000519713,-0.004166744,-0.004088436,-0.003779323,-0.002628567,-0.003280944,-0.002334633,-0.002566399,-0.004015295,-0.003385802,-0.002344984,-0.003956968,-0.003696992,-0.002292818,5.13E-06,0.000799758,0.000373928,0.000184658,0.000675631,0.000352166,0.000125021,5.99E-05,-1.60E-05,0.000254249,0.005313813,0.000174455,0.000573209,-0.00024088,0.000347166,0.002474981,0.002374814,8.66E-05,-0.001011429,0.001197555,-0.000531321,-9.34E-05,0.0008023,8.04E-05,0.000743667,-0.000393909,0.000575697,0.000463632,0.000647839,0.000500172,0.000271603,0.001374543,-0.000227478,0.007189498,0.001044771,0.00036556,-0.000528529,0.001204252,0.003871522,0.00064001,0.001413731,0.000573131,-0.000390392,4.13E-05,0.00146087
774.9854126,-0.000207452,0.000218274,-0.000226029,0.000299371,-0.000167709,-0.000132619,0.007163418,-0.0001911,-0.000127237,0.000632855,-0.000436787,-0.000747358,-0.000379064,3.68E-05,0.000251322,-0.00035708,-0.000290499,-0.000185666,0.001405239,0.00019626,-0.000386875,-0.000603914,-0.000462077,-0.000138054,-0.00027089,-0.000319678,-2.69E-06,-0.000222562,-3.39E-05,0.000220734,0.000123442,-0.000190841,0.000482835,-0.004262161,-0.004041865,-0.00402581,-0.002669115,-0.003714907,-0.002524452,-0.002907079,-0.00395353,-0.003559398,-0.002961588,-0.00416259,-0.003729434,-0.002644056,0.000587232,0.00068372,4.82E-05,0.000340456,0.000320742,0.000406807,7.40E-05,0.000192893,0.00019323,-0.000391995,0.004909533,-0.000292723,6.68E-06,-0.000992937,-0.000398616,0.001441936,0.002115446,-4.75E-05,-0.000918291,0.000560767,-0.000491038,-0.000344871,0.000900055,0.000375094,0.001069941,-0.000345647,0.001095503,-0.000170348,0.00117936,0.000508206,-6.75E-05,0.00138906,5.50E-05,0.006739113,0.000876555,0.00014584,-0.000207763,0.001128255,0.004229039,0.000834329,0.000988467,0.001087458,-0.000263232,0.000327607,0.001450896
774.0038452,0.000576578,0.000817004,0.000125306,0.000586247,0.000383955,0.000778441,0.007269407,0.000322374,0.000491697,0.001318872,0.000195535,0.000302479,0.000105239,0.000372426,0.000602577,0.000138124,0.000207526,0.000202527,0.001355094,0.000604366,0.00010032,1.98E-05,7.14E-06,0.000214052,0.000152987,0.000493123,0.00087007,0.00020043,0.000528421,0.000978789,0.000389033,0.000309758,0.000484312,-0.004244782,-0.003903662,-0.003700175,-0.002470712,-0.003470503,-0.002263823,-0.002548128,-0.003699918,-0.003418883,-0.00230492,-0.003953326,-0.003429105,-0.002841506,-2.70E-05,0.000689243,0.000549363,-4.47E-05,0.000762467,0.000695076,0.000564474,0.000152702,5.68E-05,-0.000351544,0.004980434,-4.12E-05,0.000581296,-0.000881196,-0.000183337,0.001919201,0.001621726,0.000410357,-0.001160005,0.000820609,-0.000649252,-0.000227116,0.000269686,0.000148481,0.000741619,-0.000511102,0.000708948,9.55E-05,0.000503981,0.000391624,-0.000176299,0.001191923,-0.00026613,0.007185945,0.000972874,0.000240832,-8.53E-05,0.001182267,0.004154339,0.000621967,0.001143412,0.00056634,-3.02E-05,-1.95E-05,0.001278498
773.0219727,0.000441088,0.001016799,0.000195198,0.000346596,0.000244018,0.000675009,0.00735665,9.87E-05,0.000346855,0.001155688,-8.07E-05,-0.000337525,0.000188646,0.000542028,0.000694299,-9.12E-05,4.53E-05,0.000192505,0.001230081,0.000593556,0.000108812,-0.000207245,-0.00021863,0.000506262,-0.000336905,0.000201129,0.000212187,9.55E-05,0.000302324,0.000754688,0.000630444,0.000518883,0.000818094,-0.00410454,-0.003786508,-0.003841881,-0.002769955,-0.003423712,-0.00268486,-0.002438228,-0.003599294,-0.003809346,-0.002777774,-0.003546149,-0.004038736,-0.002816096,6.22E-05,0.000659117,4.76E-05,-0.000206469,0.00029375,0.000650224,6.97E-05,0.000176164,0.000185124,-0.000828492,0.005360565,6.48E-05,0.000487318,-0.000950734,-0.0002133,0.001795845,0.002197054,0.000340145,-0.00102305,0.000879278,-0.001034723,-0.000203054,5.73E-05,0.000336311,0.000521916,-0.000690192,0.000241221,-0.000194929,0.000115286,0.000744082,-0.000333904,0.001361586,-0.000218681,0.006827091,0.001034028,-0.000252677,-0.000523565,0.000550244,0.003617471,0.000613205,0.001073834,0.000430205,-0.000395771,-0.000142608,0.001091532
772.0396729,0.000216849,0.000143354,-0.000185666,0.000347606,-4.09E-05,0.000202812,0.007199788,0.000211229,-6.06E-06,0.000778856,-0.00047299,-0.000314194,-0.000336336,0.000367322,1.96E-05,-0.000259248,-0.000511051,-0.000111865,0.000645532,0.000251736,3.43E-05,-0.000367167,0.000319576,7.91E-05,-0.00032035,-0.000125063,6.77E-05,-0.000304623,-0.00025899,0.00031595,0.00063944,0.000168369,0.000236714,-0.003919156,-0.004186844,-0.003563917,-0.002192331,-0.003082923,-0.002265935,-0.002654142,-0.003539474,-0.003308689,-0.002599234,-0.003207152,-0.003241737,-0.002793772,-0.000240983,0.000119014,0.000196467,-0.000364839,-8.42E-05,0.000363151,-6.21E-05,-0.000489073,-0.000357959,0.000310095,0.005326234,0.000667154,0.000874505,-0.000201346,0.000312504,0.00251242,0.002719404,0.000786506,-0.001232647,0.000649784,-0.000498692,-0.000504328,9.23E-05,3.90E-05,0.000687791,-0.000969744,0.000385458,0.000161688,0.000598326,0.000187921,-0.000368512,0.001208302,-0.000472731,0.006623266,0.000739959,-0.000598847,-0.000143488,0.000634177,0.003681374,0.000907163,0.001378439,0.000756062,-0.000646306,0.000143587,0.001345876
771.0570679,0.000139833,8.68E-05,-3.50E-05,0.000282275,9.16E-05,0.000173289,0.00738677,-0.000310883,-0.000125995,0.000772943,-0.000373995,-0.000447338,-0.000212627,0.000229643,0.000612505,-0.000243674,-0.000578321,1.72E-05,0.000737755,0.000317271,-8.53E-05,-0.000598227,-0.000577443,0.000274323,-0.000517256,0.000641436,0.000389655,-0.00015565,0.000152443,0.000282767,0.000268391,0.000405641,0.00052741,-0.003586253,-0.003640163,-0.003897043,-0.002516062,-0.003021128,-0.002301212,-0.002383447,-0.003459512,-0.003434652,-0.002628413,-0.003552568,-0.003582556,-0.002351884,0.000311831,5.37E-05,-3.84E-05,-0.000436632,0.000222599,0.000263211,0.000347218,-0.000308969,-7.35E-05,-0.000413047,0.004859505,-0.000244295,0.000390743,-0.000947428,-0.000713039,0.001304202,0.002270013,0.000176993,-0.000898039,0.000816823,-0.000770097,-0.000499002,0.00029204,6.45E-05,0.000786273,-0.000684351,0.000217471,-0.00020709,0.000300847,0.000354938,-0.000257489,0.001295893,-0.000346113,0.006724996,0.001161165,-3.77E-05,-0.000349475,0.000922831,0.004223602,0.000697228,0.00061419,0.000344498,-0.000195292,-0.000288584,0.001211495
769.9335938,0.00031968,0.000474335,0.000128957,0.000596408,-0.000137226,0.000426292,0.007512383,0.000275462,4.75E-05,0.000949473,-0.000228513,-0.000250918,1.56E-05,0.000771413,0.000521346,-0.000376581,-0.000128013,-1.09E-05,0.000599285,0.000363358,-0.000258576,-0.000106585,-0.000501432,0.000402532,-0.000235964,-0.000253712,0.00057142,0.000124659,8.28E-06,0.000906385,0.000237387,0.000142707,0.000757281,-0.004043045,-0.00384065,-0.003725943,-0.002342975,-0.003465059,-0.002413207,-0.002833328,-0.003840085,-0.003942552,-0.002732451,-0.003846551,-0.00386682,-0.002864445,0.000279166,0.000416213,0.000375431,-0.000190789,0.000171839,0.000521423,0.000358695,-6.41E-05,0.000150864,-5.90E-05,0.005068842,0.000273546,0.000279788,-0.000736297,-6.31E-05,0.002042071,0.002391655,0.000128569,-0.000721877,0.001144657,-0.000772578,-0.000382788,0.00042054,0.000513208,0.00060618,-0.000530959,0.000336933,-8.91E-05,0.000416627,0.000129734,-0.000662227,0.001474376,-0.000414547,0.006995182,0.00106566,-9.23E-05,-0.000415737,0.000699095,0.003670332,0.000814489,0.000946957,0.000292506,-0.00022991,-0.00020885,0.001228082
768.9501953,0.000733425,0.000515462,0.000201388,0.000628007,-0.000107983,0.000269039,0.007441251,0.00022133,0.000261916,0.001153664,0.000373825,-0.000229289,0.00035613,0.000591612,0.000903609,-8.18E-05,-0.000241863,-0.000126719,0.000448162,0.000931002,0.000120723,7.40E-05,-0.000429857,0.000256658,-0.000157151,0.000357581,0.000461455,-0.000100219,0.000201699,0.000924232,0.000368799,0.000638714,0.000551592,-0.003925519,-0.003845833,-0.003887191,-0.002601756,-0.003129442,-0.002348691,-0.002595735,-0.003722504,-0.00342741,-0.002539945,-0.003891296,-0.003583121,-0.002718149,0.000584406,0.000576319,0.000198953,-4.66E-07,0.000564759,0.000456247,0.000104255,-0.000227789,5.54E-05,-0.000286515,0.004777342,0.000319524,0.000205506,-0.000573099,-0.000148612,0.002035023,0.002536842,0.000267977,-0.001003577,0.000689839,-0.000843735,-0.000692932,0.000428521,0.000776626,0.001202591,-0.000606809,0.000382167,0.000108372,0.000107362,0.000361363,-0.000112693,0.001393345,-0.000530855,0.006991578,0.000847064,-0.000187219,-0.000366184,0.000549959,0.003960306,0.000463399,0.000979671,0.000393282,-0.000249003,0.000301443,0.001207497
767.9664307,0.000173315,0.000522253,-9.64E-05,0.000327374,-0.000319212,-9.02E-05,0.007160181,7.03E-05,0.000193489,0.000986676,-0.000248848,-0.000383616,4.13E-05,0.000439352,0.00066272,-0.000262146,-0.000606189,-1.24E-06,7.83E-05,0.000443627,-0.000489435,-0.000382374,-7.05E-05,6.84E-05,-0.000148974,-0.000116264,0.000268857,-0.000186391,-0.000231825,0.000822425,0.000142241,0.000331286,0.000398853,-0.004022835,-0.004209354,-0.003596111,-0.00271393,-0.003602991,-0.002836156,-0.002629184,-0.003939217,-0.003407942,-0.00245743,-0.003758023,-0.003712597,-0.003017118,0.000505018,0.000735629,0.000413207,-0.000143954,0.000430801,0.000772503,0.000196234,-0.00020176,0.000108761,-0.00022665,0.005126176,-3.57E-05,0.000185021,-0.000696757,-0.000397582,0.001740379,0.002548794,0.000369135,-0.001095716,0.000702777,-0.000724823,-0.000649045,0.00034442,0.000567688,0.000475423,-0.000780485,0.000276835,5.88E-05,0.000123028,-7.82E-06,-0.000461353,0.000986832,-0.000714176,0.00687185,0.00074333,-0.000446924,-0.00101148,0.000740141,0.003899652,0.000296003,0.000892533,0.000419814,-0.000546937,-0.000244554,0.00108302
766.9822998,9.93E-05,0.00037981,-0.000336077,0.000425048,-0.00017278,0.000195923,0.006993288,6.48E-05,-0.000107569,0.000746857,-0.000191203,-0.000489849,2.74E-06,0.000313204,6.13E-05,-0.000421478,-0.000330283,-0.000360442,-0.00043989,0.000457257,-0.000473352,-0.00062418,-0.000345595,-0.000168951,-0.0003592,-9.11E-05,9.66E-05,-0.000402651,-0.00019141,0.000404009,0.000111013,0.000181188,0.000402299,-0.004256368,-0.004138848,-0.004211353,-0.002721853,-0.003512205,-0.00271393,-0.002776076,-0.004037198,-0.003787894,-0.002752361,-0.003779836,-0.003472609,-0.002833636,0.000533656,0.000988752,0.000776081,0.000228581,0.000764827,0.000966622,0.000297299,0.00018313,0.000609991,-0.000119059,0.005429758,0.000365172,0.000677109,-0.000629711,1.57E-05,0.00233554,0.00283544,0.000481409,-0.001052748,0.000916968,-0.001055847,-0.000455665,0.000124141,0.000453396,0.000360534,-0.000401513,0.00028142,-4.97E-05,0.000216409,-1.60E-06,-0.000771338,0.001180658,-0.000544972,0.0068227,0.000969398,-0.00042396,-0.000555572,0.000581244,0.003906783,0.000330353,0.001325934,0.000174092,-0.000460681,-0.000247244,0.00100886
765.9978027,-2.60E-05,-0.00011761,-0.000178162,0.00016754,-0.000157979,-0.00044408,0.00711013,5.25E-06,-7.75E-05,0.001214091,-0.000212989,-0.000580235,-0.000450751,0.000548793,0.000221537,-0.000357338,-0.000684351,-0.000363184,-3.83E-05,0.000436761,-0.000642842,-0.000354338,-0.000599364,-0.000136191,-0.000529149,0.000113706,-0.000148767,-0.000288222,-0.000144161,0.000496492,-9.98E-05,-0.000225564,0.000459356,-0.004261392,-0.00410813,-0.00372389,-0.002407801,-0.003417085,-0.002489192,-0.002597072,-0.003694888,-0.003613157,-0.003139928,-0.003854095,-0.003719681,-0.003136433,-7.40E-05,0.000480062,-0.000132671,-0.000510999,0.000141179,0.000458268,-6.84E-05,-9.62E-05,-3.36E-05,0.000169638,0.005740451,0.000243733,0.000567662,-0.000790821,0.000134731,0.002102726,0.002777288,0.000602448,-0.000926867,0.000484338,-0.000648632,-0.000438339,0.000451764,0.000380457,0.000864675,-0.000458044,0.000448887,-2.95E-06,0.000346933,0.000481254,-0.00041434,0.001265829,-0.000300173,0.007136865,0.001074509,0.000108838,-0.000432081,0.000675657,0.004121228,0.000829194,0.000888564,0.000621527,-0.000131481,0.000135923,0.001303994
765.0129395,-0.000152856,0.000360923,-0.000226754,4.13E-05,-9.16E-05,-0.000204813,0.007013571,-0.000525064,-0.00037146,0.000883662,-0.000461353,-0.000585301,-0.000539594,-6.25E-05,8.03E-05,-0.000326506,-0.000794697,-0.000439839,-0.000282686,0.000265101,-0.000735677,-0.000756867,-0.000505983,-6.14E-05,-0.000665846,-0.000351907,-0.000215059,-0.000799244,-0.000339543,0.000371519,0.000110469,-7.40E-05,0.000265076,-0.004375957,-0.00424309,-0.00394604,-0.002712849,-0.003752685,-0.002569796,-0.00281836,-0.003683748,-0.003656745,-0.003012697,-0.003948247,-0.003735952,-0.002874937,0.000271914,0.000437797,0.000141904,-0.000234826,9.96E-05,0.000105187,-9.30E-05,-0.000451941,6.94E-05,8.13E-05,0.005390992,0.000357788,0.000844366,-0.000560173,-0.000228823,0.002127906,0.002973661,0.000595656,-0.001329331,0.000748594,-0.001112654,-0.000808339,0.00036214,-0.000148612,0.000757696,-0.000674117,0.000261812,-7.39E-05,4.14E-05,1.86E-06,-0.000557743,0.000887345,-0.000579045,0.007073372,0.000780101,-0.0001852,-0.000701202,0.000444819,0.003751084,0.000462673,0.00116485,0.000284373,-0.000632865,-0.000604069,0.001028346
764.02771,0.00070008,0.000702388,-1.71E-05,0.000201051,0.000179841,0.000215735,0.006776869,-0.000113107,6.91E-06,0.000882935,-9.65E-05,-0.000163051,-0.000129204,0.00041997,0.000590083,-0.000255419,-0.000507793,-0.000281755,-0.000289671,0.000238916,-0.000688125,-0.000551125,-0.000373633,-2.64E-05,-0.000434977,-7.49E-05,0.000303075,-0.000211851,5.88E-05,0.000418208,0.00025456,4.78E-05,0.000646387,-0.00458589,-0.004531072,-0.004288614,-0.002775459,-0.003799646,-0.002793875,-0.002967964,-0.003969485,-0.003937319,-0.002985087,-0.004377188,-0.003776859,-0.003013365,0.000176034,0.000326804,1.81E-06,-0.000570669,-0.000142298,0.000113551,-0.000167398,-0.00023674,2.93E-06,-0.000223752,0.005183936,0.000287947,0.000334757,-0.000919066,-0.000201346,0.001778534,0.002728417,0.000175154,-0.001009518,0.000597315,-0.001046137,-0.000566275,2.83E-05,0.000101588,0.000801937,-0.000928003,0.000435569,-0.000116523,0.000177174,-6.48E-05,-0.000332042,0.001267361,-0.000548126,0.006852652,0.000817523,-0.000157565,-0.000671532,0.00058705,0.003694376,0.000424038,0.001233171,0.000536715,-0.000470766,-9.73E-05,0.001158543
763.0421143,-3.11E-06,0.000203615,-0.000421995,1.25E-05,-0.000158341,-0.000313056,0.007031803,-0.000415323,-0.000122734,0.000688258,-0.000564672,-0.000671997,-0.00028636,0.000284632,0.000291004,-0.000652406,-0.000450906,-0.000105343,-0.000360649,0.000164096,-0.000855361,-0.000774594,-0.000429029,0.000124762,-0.000570463,-7.54E-05,0.000200585,-0.000667293,-0.000162999,0.000416083,7.77E-05,-9.32E-06,0.000441917,-0.004223043,-0.003979797,-0.003760743,-0.002714084,-0.003428694,-0.002355746,-0.00258081,-0.00365464,-0.003621167,-0.002787085,-0.003754584,-0.00355909,-0.002687484,0.000213405,0.000318877,0.000292273,5.85E-06,4.90E-05,9.54E-05,3.68E-05,0.000143018,-0.000404875,0.000236895,0.004971741,-0.000100322,0.000287507,-0.000892821,-0.000325058,0.001729957,0.002517965,0.000205557,-0.000960601,0.000768302,-0.001031107,-0.000580131,0.000558927,2.67E-05,0.000945089,-0.00070389,0.00030393,-2.22E-05,9.42E-05,6.97E-05,-0.000261214,0.001007874,-0.000577132,0.006865117,0.000695854,-0.000449252,-0.000763121,0.000490505,0.00351216,0.00051497,0.001252978,0.000240262,-0.000410254,-0.000253867,0.001292103
762.0561523,0.000392997,0.000410046,-0.000143436,0.000239667,-2.44E-05,0.000143794,0.007167391,2.60E-05,7.19E-05,0.001157998,-0.000134948,-0.000279168,-0.00014442,0.000370742,0.000529043,-8.86E-05,-0.000158445,-2.70E-05,0.000221226,0.000623989,-0.000436994,0.000117719,-1.98E-05,0.000445286,-0.00039903,1.20E-05,0.000446529,-3.19E-05,2.40E-05,0.000560301,0.000520983,6.97E-05,0.000828934,-0.00414613,-0.004316397,-0.004191049,-0.002823812,-0.003593903,-0.002882086,-0.002828853,-0.004043455,-0.003733283,-0.003319582,-0.004113976,-0.003975539,-0.003073772,0.000117279,0.000351285,0.000249638,-0.000100581,-0.000125891,0.000435828,9.58E-05,-0.000334266,-0.000306744,0.000265749,0.005429758,0.000363954,0.000605066,-0.000543938,-0.000154978,0.002267384,0.002755249,0.000477289,-0.001138266,0.000625622,-0.000827407,-0.000544403,0.000519169,-0.000138985,0.000700314,-0.000899227,0.000499783,-0.00015622,0.000337037,4.77E-05,-0.000741517,0.0012475,-0.000341974,0.007003311,0.000676176,-0.000184424,-0.000543317,0.000530313,0.004010935,0.000806164,0.001051933,0.00039266,-0.000312124,-0.000364477,0.001013712
761.0698853,-0.000175523,-4.61E-06,-0.0005216,-0.000107672,-8.47E-05,-0.000269596,0.006878556,-0.00025811,-0.000541301,0.00049219,-0.000849936,-0.000722291,-0.001012823,-0.000192756,-0.000233066,-0.000527081,-0.000911006,-0.000674323,-0.000686988,-0.000130187,-0.001050785,-0.000859805,-0.000721722,-1.71E-05,-0.000791958,-0.00080467,-5.78E-05,-0.000612909,-0.000683783,0.000293024,-1.19E-05,-0.000216715,0.000404294,-0.004406042,-0.004420033,-0.004388155,-0.002915668,-0.003803239,-0.002795778,-0.003348403,-0.004286256,-0.004052739,-0.003029663,-0.004318038,-0.004123207,-0.003233721,0.000679028,0.000312504,4.88E-05,-0.000459181,1.73E-05,0.0005031,0.00061108,-0.000510844,-0.000142298,-8.97E-05,0.005008426,0.000205739,0.000377426,-0.000830094,-0.000346371,0.001792622,0.002911477,0.000441295,-0.001286231,-0.000126926,-0.001191087,-0.000845027,0.000298076,-0.000171176,0.00020245,-0.001071805,0.000159409,-0.000436684,-0.000268044,-5.35E-05,-0.000871792,0.000785599,-0.000957243,0.006258653,0.000241583,-0.000168537,-0.000999704,0.00027927,0.00334009,0.000206671,0.000713511,5.42E-05,-0.000612496,-0.000510378,0.000792445
