Baseline 100%T,,BLANK,,ELA_109,,ELA_930,,ELA_903,,ELA_1010,,ELA_105,,ELA_913,,ELA_909,,ELA_CTL2_L222_224,,ELA_948,,ELA_944,,ELA_CTL1_L239,,ELA_CTL2_L239,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
424.9614258,0.04492904991,424.9614258,-0.004806780722,424.9614258,0.0004263440205,424.9614258,0.0006950505194,424.9614258,0.002132874215,424.9614258,0.0003934378037,424.9614258,0.002840703353,424.9614258,0.001513962168,424.9614258,0.0007079626084,424.9614258,0.0005051477347,424.9614258,0.00181895378,424.9614258,0.0009156971355,424.9614258,0.000582177192,424.9614258,0.001787215588,
424.0368652,0.04499287158,424.0368652,-0.004836067092,424.0368652,0.0004718468117,424.0368652,0.0006844204036,424.0368652,0.002133862814,424.0368652,0.0002993449452,424.0368652,0.002891489072,424.0368652,0.001531548565,424.0368652,0.000794026826,424.0368652,0.0005408615689,424.0368652,0.001669666381,424.0368652,0.0009301722166,424.0368652,0.0006198934279,424.0368652,0.001782796811,
422.9580078,0.04503749311,422.9580078,-0.004845129326,422.9580078,0.0004236492387,422.9580078,0.0007971128798,422.9580078,0.002154205693,422.9580078,0.0003393681836,422.9580078,0.002869782737,422.9580078,0.001560020726,422.9580078,0.0007619484677,422.9580078,0.0006062063039,422.9580078,0.001659817994,422.9580078,0.00091515237,422.9580078,0.0006405026652,422.9580078,0.001849914552,
422.0331421,0.04469807446,422.0331421,-0.004672098439,422.0331421,0.0008266002988,422.0331421,0.001129240845,422.0331421,0.002501718933,422.0331421,0.0006128164823,422.0331421,0.003229161259,422.0331421,0.001897412702,422.0331421,0.001056447742,422.0331421,0.0008939075633,422.0331421,0.002075466327,422.0331421,0.001217023935,422.0331421,0.001022429904,422.0331421,0.002103141975,
420.9539185,0.04485433176,420.9539185,-0.00493655866,420.9539185,0.0006936245481,420.9539185,0.0009645200917,420.9539185,0.002463682555,420.9539185,0.0006331661716,420.9539185,0.00323482044,420.9539185,0.001783862477,420.9539185,0.0009439733112,420.9539185,0.0007463639486,420.9539185,0.001915274537,420.9539185,0.001113954582,420.9539185,0.0009222861263,420.9539185,0.001975339605,
420.028717,0.04491504282,420.028717,-0.005000537261,420.028717,0.0006331402692,420.028717,0.0009732112521,420.028717,0.002575874329,420.028717,0.0006385323941,420.028717,0.00324958167,420.028717,0.001829117886,420.028717,0.001033146167,420.028717,0.0008586834301,420.028717,0.002027246635,420.028717,0.001126437914,420.028717,0.0009058917058,420.028717,0.002028208924,
418.9491272,0.04484669492,418.9491272,-0.005047261249,418.9491272,0.0005555833341,418.9491272,0.0009524824563,418.9491272,0.002519423375,418.9491272,0.0005928825703,418.9491272,0.003100453643,418.9491272,0.001632092753,418.9491272,0.000956866832,418.9491272,0.0007977352943,418.9491272,0.001822852995,418.9491272,0.001031433581,418.9491272,0.0009659210336,418.9491272,0.001829689718,
418.0236206,0.04461197928,418.0236206,-0.005006167106,418.0236206,0.0008980060229,418.0236206,0.001180346007,418.0236206,0.00285083917,418.0236206,0.0009383179131,418.0236206,0.003428477794,418.0236206,0.001967200311,418.0236206,0.001236882759,418.0236206,0.0009776996449,418.0236206,0.002172702691,418.0236206,0.001371946651,418.0236206,0.001264842344,418.0236206,0.002083451487,
416.9436646,0.04459998757,416.9436646,-0.004895351361,416.9436646,0.0009182912181,416.9436646,0.001270372188,416.9436646,0.003086818382,416.9436646,0.0009931887034,416.9436646,0.003423416056,416.9436646,0.002041706815,416.9436646,0.001339098555,416.9436646,0.001024220255,416.9436646,0.002299470128,416.9436646,0.001429806929,416.9436646,0.001344681252,416.9436646,0.002266759984,
416.0178528,0.04455128312,416.0178528,-0.004944799468,416.0178528,0.0009986890946,416.0178528,0.001324168406,416.0178528,0.00305571733,416.0178528,0.001036285772,416.0178528,0.003610292682,416.0178528,0.002059158403,416.0178528,0.001342915464,416.0178528,0.001207159832,416.0178528,0.002353159711,416.0178528,0.001553785754,416.0178528,0.00156274857,416.0178528,0.002313835314,
414.9375305,0.04436735064,414.9375305,-0.004923761822,414.9375305,0.001165914466,414.9375305,0.001576050068,414.9375305,0.003194842255,414.9375305,0.001199683989,414.9375305,0.003709831275,414.9375305,0.002272094367,414.9375305,0.001600679941,414.9375305,0.00156243681,414.9375305,0.002496824134,414.9375305,0.001770216622,414.9375305,0.001599302865,414.9375305,0.002418230986,
414.0113831,0.04415587336,414.0113831,-0.004744668026,414.0113831,0.001394279534,414.0113831,0.001750073512,414.0113831,0.003317030845,414.0113831,0.001487259287,414.0113831,0.003912999295,414.0113831,0.00238246657,414.0113831,0.001743913861,414.0113831,0.001711609308,414.0113831,0.00266678934,414.0113831,0.001943667885,414.0113831,0.001813157112,414.0113831,0.002641786588,
412.9307251,0.04406905547,412.9307251,-0.004894736689,412.9307251,0.001555162598,412.9307251,0.001765226247,412.9307251,0.003414597595,412.9307251,0.001559994766,412.9307251,0.0040024966,412.9307251,0.002606993308,412.9307251,0.001833693008,412.9307251,0.001730165328,412.9307251,0.002681322861,412.9307251,0.002135189483,412.9307251,0.001939793583,412.9307251,0.002719352255,
412.0042725,0.04396830127,412.0042725,-0.004752553999,412.0042725,0.00170053856,412.0042725,0.001929341001,412.0042725,0.003338733455,412.0042725,0.001696744352,412.0042725,0.004067920148,412.0042725,0.002657986013,412.0042725,0.00188030547,412.0042725,0.001693625934,412.0042725,0.002805164549,412.0042725,0.002125330502,412.0042725,0.0020953645,412.0042725,0.002838358283,
410.9232178,0.0436383076,410.9232178,-0.004646334797,410.9232178,0.001934203203,410.9232178,0.002198511036,410.9232178,0.003559840377,410.9232178,0.001767747453,410.9232178,0.004333399236,410.9232178,0.002782446332,410.9232178,0.002084049862,410.9232178,0.002002774738,410.9232178,0.002969751135,410.9232178,0.002333223587,410.9232178,0.002267306438,410.9232178,0.00307367905,
409.99646,0.04378527775,409.99646,-0.004915008321,409.99646,0.00182196917,409.99646,0.001880695461,409.99646,0.003306388389,409.99646,0.001534561859,409.99646,0.004134451039,409.99646,0.002631108509,409.99646,0.001994088758,409.99646,0.001821657293,409.99646,0.002799484879,409.99646,0.002105248859,409.99646,0.002082697349,409.99646,0.002882629167,
409.0695801,0.04372191802,409.0695801,-0.0049522724,409.0695801,0.001845105202,409.0695801,0.002112246118,409.0695801,0.003415901912,409.0695801,0.001673148479,409.0695801,0.004161395598,409.0695801,0.00273063127,409.0695801,0.002102179453,409.0695801,0.001931837061,409.0695801,0.002857040614,409.0695801,0.002197860507,409.0695801,0.002256065141,409.0695801,0.002983382437,
407.9880066,0.0432572253,407.9880066,-0.004744616803,407.9880066,0.002175408183,407.9880066,0.002548350953,407.9880066,0.003734060097,407.9880066,0.002126891166,407.9880066,0.004527206998,407.9880066,0.003094378859,407.9880066,0.002452957211,407.9880066,0.002199421637,407.9880066,0.003161673667,407.9880066,0.002650641603,407.9880066,0.002805425087,407.9880066,0.003306101542,
407.060791,0.04307930171,407.060791,-0.004721674602,407.060791,0.002138415119,407.060791,0.002519944217,407.060791,0.003820621874,407.060791,0.002212066203,407.060791,0.004692447837,407.060791,0.003138128435,407.060791,0.002495652763,407.060791,0.002196429763,407.060791,0.003251772374,407.060791,0.002750064479,407.060791,0.002766997553,407.060791,0.003410162171,
405.9788818,0.042604018,405.9788818,-0.004561555572,405.9788818,0.002562073292,405.9788818,0.00272536953,405.9788818,0.00409446843,405.9788818,0.002397719538,405.9788818,0.004877122585,405.9788818,0.003319743555,405.9788818,0.002764757257,405.9788818,0.002515387721,405.9788818,0.003510933602,405.9788818,0.00293266424,405.9788818,0.00311361975,405.9788818,0.003696620697,
405.0513611,0.04233654588,405.0513611,-0.004622926004,405.0513611,0.002673977986,405.0513611,0.002878720406,405.0513611,0.004241115414,405.0513611,0.002645380562,405.0513611,0.004949799739,405.0513611,0.003488621907,405.0513611,0.002798859729,405.0513611,0.002566500101,405.0513611,0.003654825035,405.0513611,0.002991957823,405.0513611,0.003194164252,405.0513611,0.003700797912,
403.9690857,0.04227297381,403.9690857,-0.00495493412,403.9690857,0.002389936708,403.9690857,0.002648818307,403.9690857,0.00409695087,403.9690857,0.002328122733,403.9690857,0.004823748022,403.9690857,0.003436670406,403.9690857,0.002793180058,403.9690857,0.002490003128,403.9690857,0.003431817517,403.9690857,0.002871424193,403.9690857,0.002949917223,403.9690857,0.00357764028,
403.0412598,0.04198038578,403.0412598,-0.004905640613,403.0412598,0.002650875831,403.0412598,0.00288619916,403.0412598,0.004260276444,403.0412598,0.002543169307,403.0412598,0.005031785462,403.0412598,0.003450212302,403.0412598,0.002932924777,403.0412598,0.002537519205,403.0412598,0.003757742234,403.0412598,0.003044064622,403.0412598,0.00318717584,403.0412598,0.003808557056,
401.9586487,0.0418141,401.9586487,-0.004898883402,401.9586487,0.002783801174,401.9586487,0.002943114843,401.9586487,0.004323751666,401.9586487,0.002717711031,401.9586487,0.00520366244,401.9586487,0.003434061306,401.9586487,0.002997770207,401.9586487,0.002646083711,401.9586487,0.003893827554,401.9586487,0.003204125911,401.9586487,0.00324058393,401.9586487,0.003801323473,
401.0305176,0.04144612327,401.0305176,-0.004790139385,401.0305176,0.003056264715,401.0305176,0.003196276724,401.0305176,0.004464643542,401.0305176,0.002882889705,401.0305176,0.005421579815,401.0305176,0.003737898311,401.0305176,0.003218468744,401.0305176,0.0028719455,401.0305176,0.003987474367,401.0305176,0.003561562859,401.0305176,0.003535073018,401.0305176,0.004153502639,
399.9475403,0.04112936184,399.9475403,-0.004683058709,399.9475403,0.003194138175,399.9475403,0.003440845059,399.9475403,0.004733898211,399.9475403,0.003075634129,399.9475403,0.005603811704,399.9475403,0.003887245432,399.9475403,0.00328818243,399.9475403,0.002944183536,399.9475403,0.004046651069,399.9475403,0.003633236978,399.9475403,0.003702233778,399.9475403,0.004181494005,
399.0191345,0.04091191664,399.0191345,-0.004675171338,399.0191345,0.003308579559,399.0191345,0.003435104853,399.0191345,0.004819612484,399.0191345,0.002939414,399.0191345,0.005721696187,399.0191345,0.003988545854,399.0191345,0.003422868205,399.0191345,0.002985702362,399.0191345,0.004134085029,399.0191345,0.003654276952,399.0191345,0.003730927128,399.0191345,0.004255492706,
397.935791,0.04055854306,397.935791,-0.004768991843,397.935791,0.003615930909,397.935791,0.003676466411,397.935791,0.005055878777,397.935791,0.003159118118,397.935791,0.005741893314,397.935791,0.004087125883,397.935791,0.003620838048,397.935791,0.00317507633,397.935791,0.004316012841,397.935791,0.003946486861,397.935791,0.004046520684,397.935791,0.004506438971,
397.0070801,0.04025566205,397.0070801,-0.00469929399,397.0070801,0.003695733147,397.0070801,0.003870294895,397.0070801,0.005207330454,397.0070801,0.003366515739,397.0070801,0.006253531668,397.0070801,0.004186564591,397.0070801,0.003735130653,397.0070801,0.003418276319,397.0070801,0.004500736948,397.0070801,0.004127447493,397.0070801,0.004156769719,397.0070801,0.004666228779,
395.9234009,0.03996633366,395.9234009,-0.004809033591,395.9234009,0.003897144692,395.9234009,0.004127656575,395.9234009,0.005446611904,395.9234009,0.003622665303,395.9234009,0.006274436135,395.9234009,0.004280954599,395.9234009,0.004006964155,395.9234009,0.003424068447,395.9234009,0.004669002257,395.9234009,0.004204677884,395.9234009,0.004147282802,395.9234009,0.004742848687,
394.9943848,0.0394901596,394.9943848,-0.004573082551,394.9943848,0.004191870335,394.9943848,0.004216309171,394.9943848,0.005607351661,394.9943848,0.004341269378,394.9943848,0.006702597253,394.9943848,0.004685434978,394.9943848,0.004339595791,394.9943848,0.003716045059,394.9943848,0.004918826744,394.9943848,0.004440530669,394.9943848,0.004517712165,394.9943848,0.004890526179,
394.0652161,0.03985971957,394.0652161,-0.005243775435,394.0652161,0.003696699161,394.0652161,0.003812839743,394.0652161,0.005183700006,394.0652161,0.004213852342,394.0652161,0.006324495655,394.0652161,0.004362500273,394.0652161,0.003857941367,394.0652161,0.003372437553,394.0652161,0.004572147503,394.0652161,0.004011170473,394.0652161,0.004146786407,394.0652161,0.004765381571,
392.9810181,0.0391734615,392.9810181,-0.004732070491,392.9810181,0.004430174828,392.9810181,0.004493387416,392.9810181,0.005909066182,392.9810181,0.005199706648,392.9810181,0.00695817126,392.9810181,0.004857410677,392.9810181,0.004442099947,392.9810181,0.003983738832,392.9810181,0.005168611184,392.9810181,0.004757975228,392.9810181,0.004788099322,392.9810181,0.005195907783,
392.0515747,0.03887672722,392.0515747,-0.00465919124,392.0515747,0.004795532208,392.0515747,0.004902542569,392.0515747,0.006057298277,392.0515747,0.005445642397,392.0515747,0.007229345385,392.0515747,0.005098647438,392.0515747,0.00469435798,392.0515747,0.004187426995,392.0515747,0.005480611231,392.0515747,0.005049331579,392.0515747,0.005016073119,392.0515747,0.005402551033,
390.967041,0.03941532224,390.967041,-0.005304998253,390.967041,0.004200417083,390.967041,0.004372540861,390.967041,0.005667746067,390.967041,0.004807441495,390.967041,0.006617956329,390.967041,0.00462169759,390.967041,0.004210610874,390.967041,0.003788057948,390.967041,0.004950244445,390.967041,0.004547872115,390.967041,0.004462839104,390.967041,0.005026626401,
390.0372925,0.03899941221,390.0372925,-0.00490794424,390.0372925,0.004802101757,390.0372925,0.004799432121,390.0372925,0.006209204439,390.0372925,0.005512987729,390.0372925,0.00717999693,390.0372925,0.005158342421,390.0372925,0.004705112893,390.0372925,0.004258603323,390.0372925,0.005367456935,390.0372925,0.004974045325,390.0372925,0.005010076333,390.0372925,0.005660900846,
388.9524231,0.03874677792,388.9524231,-0.004764588084,388.9524231,0.00516452454,388.9524231,0.005100428592,388.9524231,0.006490237545,388.9524231,0.00575193949,388.9524231,0.007358387578,388.9524231,0.005344578065,388.9524231,0.005007902626,388.9524231,0.004692709539,388.9524231,0.00560892513,388.9524231,0.005267957225,388.9524231,0.005446664523,388.9524231,0.005842183717,
388.0223999,0.0386216715,388.0223999,-0.004633939359,388.0223999,0.005507875234,388.0223999,0.00547376927,388.0223999,0.006673864555,388.0223999,0.00568775693,388.0223999,0.007604758255,388.0223999,0.005591670983,388.0223999,0.0052511096,388.0223999,0.004791318439,388.0223999,0.005953808315,388.0223999,0.00562098762,388.0223999,0.005747427698,388.0223999,0.006195865106,
386.9371948,0.03885266557,386.9371948,-0.004869396333,386.9371948,0.00553978188,386.9371948,0.005421684589,386.9371948,0.006866984535,386.9371948,0.00533718802,386.9371948,0.007660188247,386.9371948,0.005654423498,386.9371948,0.005285014864,386.9371948,0.004782786127,386.9371948,0.006144323852,386.9371948,0.005555067211,386.9371948,0.005796508398,386.9371948,0.006311153062,
386.0068665,0.03898902237,386.0068665,-0.004763870966,386.0068665,0.005741657224,386.0068665,0.005625602789,386.0068665,0.007070345804,386.0068665,0.005255170632,386.0068665,0.007870695554,386.0068665,0.005816551391,386.0068665,0.005509893876,386.0068665,0.00490586739,386.0068665,0.006354676094,386.0068665,0.005882196594,386.0068665,0.006000629161,386.0068665,0.006336341612,
385.0763855,0.0391138047,385.0763855,-0.004790958948,385.0763855,0.006052625831,385.0763855,0.005847063847,385.0763855,0.007301653735,385.0763855,0.005286377389,385.0763855,0.008063003421,385.0763855,0.006012413651,385.0763855,0.00562759582,385.0763855,0.005234079435,385.0763855,0.006509708241,385.0763855,0.006061682012,385.0763855,0.006111375522,385.0763855,0.006539270747,
383.9906921,0.03938201815,383.9906921,-0.004893764388,383.9906921,0.006113029551,383.9906921,0.005976667162,383.9906921,0.007297046948,383.9906921,0.005214666016,383.9906921,0.008351836354,383.9906921,0.006133086979,383.9906921,0.005787169561,383.9906921,0.005286115222,383.9906921,0.006634935737,383.9906921,0.006275066175,383.9906921,0.006306083873,383.9906921,0.006680305116,
383.0599365,0.03980322927,383.0599365,-0.004957084078,383.0599365,0.006302853115,383.0599365,0.00618735794,383.0599365,0.007534401491,383.0599365,0.005426087882,383.0599365,0.008385245688,383.0599365,0.00635309983,383.0599365,0.005949845538,383.0599365,0.005384702235,383.0599365,0.006760567427,383.0599365,0.006393711083,383.0599365,0.00638257293,383.0599365,0.00674552843,
381.973877,0.04014366865,381.973877,-0.00473253103,381.973877,0.006653282791,381.973877,0.00641178526,381.973877,0.007839830592,381.973877,0.005703650881,381.973877,0.00878017582,381.973877,0.006621662062,381.973877,0.006151097827,381.973877,0.005733368453,381.973877,0.007007414941,381.973877,0.006692397408,381.973877,0.006847839803,381.973877,0.007208236493,
381.0428467,0.04052924365,381.0428467,-0.004814819433,381.0428467,0.006913877092,381.0428467,0.006690347102,381.0428467,0.007980575785,381.0428467,0.006061498076,381.0428467,0.009052860551,381.0428467,0.006851757877,381.0428467,0.006434195209,381.0428467,0.006100690924,381.0428467,0.007200867403,381.0428467,0.007003600709,381.0428467,0.006956934929,381.0428467,0.007299257908,
379.9564819,0.04111513495,379.9564819,-0.004953193944,379.9564819,0.006951174233,379.9564819,0.006714584772,379.9564819,0.008171375841,379.9564819,0.005993385334,379.9564819,0.009216764942,379.9564819,0.006853783038,379.9564819,0.006479648408,379.9564819,0.006192163099,379.9564819,0.007310446352,379.9564819,0.007128575817,379.9564819,0.007128970698,379.9564819,0.007521574385,
379.0251465,0.04120682925,379.0251465,-0.004643619992,379.0251465,0.007615111303,379.0251465,0.007118576672,379.0251465,0.008736435324,379.0251465,0.006596719846,379.0251465,0.009717585519,379.0251465,0.007526684087,379.0251465,0.007016701624,379.0251465,0.006615985185,379.0251465,0.007858386263,379.0251465,0.007573569193,379.0251465,0.007626149803,379.0251465,0.007974906825,
377.938446,0.04174524546,377.938446,-0.004661034793,377.938446,0.007758735679,377.938446,0.007453337777,377.938446,0.008935733698,377.938446,0.006716241129,377.938446,0.01014595013,377.938446,0.007485993207,377.938446,0.007472746074,377.938446,0.006690531038,377.938446,0.007908865809,377.938446,0.007868587039,377.938446,0.007974932902,377.938446,0.008203769103,
377.0068359,0.04301727563,377.0068359,-0.005133224651,377.0068359,0.007457261439,377.0068359,0.006921268068,377.0068359,0.008565003052,377.0068359,0.006379026454,377.0068359,0.00980039686,377.0068359,0.007362863049,377.0068359,0.006787570193,377.0068359,0.006472291425,377.0068359,0.007821116596,377.0068359,0.007458235603,377.0068359,0.007581893355,377.0068359,0.008019124158,
