monitoring_location_name,activity_media_name,activity_start_date,activity_depth_height_measure,activity_depth_height_unit,characteristic_name,characteristic_name_long,result_sample_fraction,result_value,result_unit,result_status_id,result_detection_condition,result_detection_quantitation_limit_measure,result_detection_quantitation_limit_unit,result_detection_quantitation_limit_type,result_analytical_method_name,result_analytical_method_instrument,result_analytical_reference_method,laboratory_sample_id
442 LA CB,Lake Water,2011-05-30,13.000,m,COND,,Unfiltered,29.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",2853
442 LA CB,Lake Water,2011-05-30,17.000,m,COND,,Unfiltered,77.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",2854
442 LA CB,Lake Water,2011-05-30,,epi,COND,,Unfiltered,22.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",2850
442 LA CB,Lake Water,2011-06-13,,epi,COND,,Unfiltered,21.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3043
442 LA CB,Lake Water,2011-06-27,5.000,m,COND,,Unfiltered,22.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3309
442 LA CB,Lake Water,2011-06-27,9.000,m,COND,,Unfiltered,25.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3310
442 LA CB,Lake Water,2011-06-27,13.000,m,COND,,Unfiltered,30.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3311
442 LA CB,Lake Water,2011-06-27,17.000,m,COND,,Unfiltered,52.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3312
442 LA CB,Lake Water,2011-06-27,,epi,COND,,Unfiltered,21.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3308
442 LA CB,Lake Water,2011-07-11,,epi,COND,,Unfiltered,21.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3501
442 LA CB,Lake Water,2011-07-25,5.000,m,COND,,Unfiltered,23.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3655
442 LA CB,Lake Water,2011-07-25,9.000,m,COND,,Unfiltered,26.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3656
442 LA CB,Lake Water,2011-07-25,13.000,m,COND,,Unfiltered,44.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3657
442 LA CB,Lake Water,2011-07-25,17.000,m,COND,,Unfiltered,54.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3658
442 LA CB,Lake Water,2011-07-25,,epi,COND,,Unfiltered,22.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3654
442 LA CB,Lake Water,2011-08-08,,epi,COND,,Unfiltered,21.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3771
442 LA CB,Lake Water,2011-08-22,5.000,m,COND,,Unfiltered,22.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3870
442 LA CB,Lake Water,2011-08-22,9.000,m,COND,,Unfiltered,26.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3871
442 LA CB,Lake Water,2011-08-22,13.000,m,COND,,Unfiltered,44.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3872
442 LA CB,Lake Water,2011-08-22,17.000,m,COND,,Unfiltered,58.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3873
442 LA CB,Lake Water,2011-08-22,,epi,COND,,Unfiltered,21.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",3869
442 LA CB,Lake Water,2011-09-06,,epi,COND,,Unfiltered,22.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4014
442 LA CB,Lake Water,2011-09-19,5.000,m,COND,,Unfiltered,22.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4135
442 LA CB,Lake Water,2011-09-19,9.000,m,COND,,Unfiltered,25.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4136
442 LA CB,Lake Water,2011-09-19,13.000,m,COND,,Unfiltered,48.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4137
442 LA CB,Lake Water,2011-09-19,17.000,m,COND,,Unfiltered,56.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4138
442 LA CB,Lake Water,2011-09-19,,epi,COND,,Unfiltered,21.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4134
442 LA CB,Lake Water,2011-10-03,,epi,COND,,Unfiltered,21.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4325
442 LA CB,Lake Water,2011-10-17,5.000,m,COND,,Unfiltered,22.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4412
442 LA CB,Lake Water,2011-10-17,9.000,m,COND,,Unfiltered,24.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4413
442 LA CB,Lake Water,2011-10-17,13.000,m,COND,,Unfiltered,46.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4414
442 LA CB,Lake Water,2011-10-17,17.000,m,COND,,Unfiltered,52.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4415
442 LA CB,Lake Water,2011-10-17,,epi,COND,,Unfiltered,22.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4411
442 LA CB,Lake Water,2011-11-09,5.000,m,COND,,Unfiltered,23.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4567
442 LA CB,Lake Water,2011-11-09,9.000,m,COND,,Unfiltered,23.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4568
442 LA CB,Lake Water,2011-11-09,13.000,m,COND,,Unfiltered,34.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4569
442 LA CB,Lake Water,2011-11-09,17.000,m,COND,,Unfiltered,78.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4570
442 LA CB,Lake Water,2011-11-09,,epi,COND,,Unfiltered,23.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4566
442 LA CB,Lake Water,2012-04-16,,epi,COND,,Unfiltered,23.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4704
442 LA CB,Lake Water,2012-05-01,5.000,m,COND,,Unfiltered,24.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4726
442 LA CB,Lake Water,2012-05-01,9.000,m,COND,,Unfiltered,24.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4727
442 LA CB,Lake Water,2012-05-01,13.000,m,COND,,Unfiltered,25.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4728
442 LA CB,Lake Water,2012-05-01,17.000,m,COND,,Unfiltered,26.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4729
442 LA CB,Lake Water,2012-05-01,,epi,COND,,Unfiltered,23.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4725
442 LA CB,Lake Water,2012-05-14,,epi,COND,,Unfiltered,23.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4816
442 LA CB,Lake Water,2012-05-28,5.000,m,COND,,Unfiltered,23.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4869
442 LA CB,Lake Water,2012-05-28,9.000,m,COND,,Unfiltered,24.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4870
442 LA CB,Lake Water,2012-05-28,13.000,m,COND,,Unfiltered,26.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4871
442 LA CB,Lake Water,2012-05-28,17.000,m,COND,,Unfiltered,129.00000,uS/cm,"","",1,"",Method Detection Level,"",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",4872
