monitoring_location,monitoring_sublocation,monitoring_station,depth_m,depth_bin_m,profile_no,cond_us_cm1,cond_spec_us_cm1,qa_level,data_set_name,collection_method,comments
626,LA,CB,5.010,5.0,1,13.610,17.480,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 13.28 )"
626,LA,CB,5.260,5.3,1,13.330,17.490,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 13.21 )"
626,LA,CB,5.510,5.5,1,13.100,17.470,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 13.11 )"
626,LA,CB,5.750,5.8,1,12.890,17.430,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 13.11 )"
626,LA,CB,5.990,6.0,1,12.780,17.490,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 13.07 )"
626,LA,CB,6.240,6.3,1,12.650,17.490,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 13.03 )"
626,LA,CB,6.500,6.5,1,12.510,17.440,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.88 )"
626,LA,CB,6.760,6.8,1,12.370,17.530,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.83 )"
626,LA,CB,7.020,7.0,2,12.280,17.590,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.42 )"
626,LA,CB,7.030,7.0,2,12.400,17.700,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.99 )"
626,LA,CB,7.030,7.0,2,12.300,17.540,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.42 )"
626,LA,CB,7.030,7.0,1,12.250,17.530,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.66 )"
626,LA,CB,7.040,7.0,2,12.300,17.560,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.71 )"
626,LA,CB,7.040,7.0,2,12.300,17.550,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.85 )"
626,LA,CB,7.050,7.0,2,12.270,17.540,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.58 )"
626,LA,CB,7.050,7.0,2,12.270,17.550,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.44 )"
626,LA,CB,7.260,7.3,1,12.210,17.560,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.44 )"
626,LA,CB,7.500,7.5,1,12.160,17.620,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.19 )"
626,LA,CB,7.780,7.8,1,12.140,17.700,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.91 )"
626,LA,CB,8.020,8.0,1,12.130,17.780,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.66 )"
626,LA,CB,8.990,9.0,1,12.130,18.160,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.13 )"
626,LA,CB,9.080,9.0,2,12.360,18.570,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.42 )"
626,LA,CB,9.990,10.0,1,12.710,19.330,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.98 )"
626,LA,CB,10.950,11.0,2,14.450,22.440,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 1.09 )"
626,LA,CB,11.010,11.0,1,13.770,21.240,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 3.36 )"
626,LA,CB,11.480,11.5,1,20.490,31.780,preliminary,RBR PROBE,RBR-18018-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 0.49 )"
626,LA,CB,0.000,0.0,1,17.110,17.910,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.67 )"
626,LA,CB,0.540,0.5,1,17.080,17.870,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.74 )"
626,LA,CB,0.880,,1,17.090,17.900,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.62 )"
626,LA,CB,1.070,1.0,1,17.070,17.860,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.74 )"
626,LA,CB,2.070,2.0,1,17.070,17.880,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.75 )"
626,LA,CB,3.010,3.0,1,17.030,17.870,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.75 )"
626,LA,CB,3.250,3.3,1,16.870,17.740,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.22 )"
626,LA,CB,3.510,3.5,1,16.760,17.750,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.06 )"
626,LA,CB,3.720,3.8,1,16.540,17.680,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.23 )"
626,LA,CB,4.050,4.0,1,16.180,17.690,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.3 )"
626,LA,CB,4.080,4.0,1,16.070,17.650,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.63 )"
626,LA,CB,4.290,4.3,1,15.890,17.660,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.02 )"
626,LA,CB,4.500,4.5,1,15.410,17.440,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.95 )"
626,LA,CB,4.780,4.8,1,14.840,17.460,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.41 )"
626,LA,CB,5.030,5.0,1,14.510,17.410,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.4 )"
626,LA,CB,5.110,,1,14.050,17.190,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.41 )"
626,LA,CB,5.310,5.3,1,13.690,17.060,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.26 )"
626,LA,CB,5.540,5.5,1,13.350,17.230,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.28 )"
626,LA,CB,5.750,5.8,1,13.240,17.290,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.28 )"
626,LA,CB,6.010,6.0,1,13.090,17.370,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.23 )"
626,LA,CB,6.260,6.3,1,12.890,17.330,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.2 )"
626,LA,CB,6.500,6.5,1,12.770,17.260,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.29 )"
626,LA,CB,6.790,6.8,1,12.660,17.300,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.29 )"
626,LA,CB,7.050,7.0,1,12.440,17.330,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.18 )"
626,LA,CB,7.260,7.3,1,12.350,17.360,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.07 )"
626,LA,CB,7.430,7.5,1,12.310,17.430,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12 )"
626,LA,CB,7.780,7.8,1,12.200,17.480,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.8 )"
626,LA,CB,8.010,8.0,1,12.180,17.550,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.51 )"
626,LA,CB,8.250,8.3,1,12.140,17.680,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.93 )"
626,LA,CB,8.490,8.5,1,12.170,17.840,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.29 )"
626,LA,CB,8.790,8.8,1,12.210,18.020,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.71 )"
626,LA,CB,9.040,9.0,1,12.280,18.220,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.22 )"
626,LA,CB,10.060,10.0,1,13.250,20.050,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.21 )"
626,LA,CB,11.020,11.0,1,14.240,21.820,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 1.21 )"
626,LA,CB,0.110,,1,17.620,17.650,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.31 )"
626,LA,CB,0.390,,1,17.630,17.660,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.24 )"
626,LA,CB,0.520,0.5,1,17.620,17.650,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.32 )"
626,LA,CB,0.980,1.0,2,17.680,17.710,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.32 )"
626,LA,CB,0.990,1.0,1,17.610,17.630,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.32 )"
626,LA,CB,1.000,1.0,2,17.710,17.750,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.5 )"
626,LA,CB,1.030,1.0,2,17.720,17.750,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.37 )"
626,LA,CB,2.070,2.0,1,17.580,17.630,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.34 )"
626,LA,CB,2.270,2.3,1,17.400,17.540,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.61 )"
626,LA,CB,2.520,2.5,1,17.310,17.530,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.56 )"
626,LA,CB,2.700,2.8,1,17.240,17.550,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.55 )"
626,LA,CB,3.030,3.0,1,17.160,17.540,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.56 )"
626,LA,CB,3.080,3.0,1,17.130,17.530,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.53 )"
626,LA,CB,3.100,3.0,2,17.150,17.550,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.65 )"
626,LA,CB,3.140,,2,17.210,17.580,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.6 )"
626,LA,CB,3.200,3.3,1,17.070,17.530,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.7 )"
626,LA,CB,3.230,3.3,2,17.160,17.560,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.66 )"
626,LA,CB,3.250,3.3,2,17.140,17.580,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.61 )"
626,LA,CB,3.530,3.5,1,16.930,17.560,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.82 )"
626,LA,CB,3.550,3.5,1,16.950,17.560,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.74 )"
626,LA,CB,3.740,3.8,1,16.870,17.560,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.81 )"
626,LA,CB,3.970,4.0,1,16.820,17.590,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.8 )"
626,LA,CB,4.190,4.3,1,16.680,17.650,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.8 )"
626,LA,CB,4.270,4.3,1,16.550,17.510,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.91 )"
626,LA,CB,4.290,4.3,1,16.390,17.450,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.28 )"
626,LA,CB,4.820,4.8,1,15.670,17.480,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.7 )"
626,LA,CB,5.070,5.0,1,15.250,17.430,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.21 )"
626,LA,CB,5.280,5.3,1,14.950,17.470,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.44 )"
626,LA,CB,5.540,5.5,1,14.430,17.310,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.5 )"
626,LA,CB,5.760,5.8,1,14.130,17.370,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.42 )"
626,LA,CB,6.050,6.0,1,13.630,17.270,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.3 )"
626,LA,CB,6.270,6.3,1,13.500,17.330,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.24 )"
626,LA,CB,6.500,6.5,1,13.160,17.280,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.23 )"
626,LA,CB,6.750,6.8,1,13.000,17.390,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.26 )"
626,LA,CB,6.840,6.8,1,12.770,17.320,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.31 )"
626,LA,CB,7.000,7.0,1,12.680,17.340,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.22 )"
626,LA,CB,7.060,7.0,1,12.640,17.330,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.18 )"
626,LA,CB,7.130,,1,12.680,17.420,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.27 )"
